City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,vorkuta,67.5,64.0,11.44,64,100,2.13,RU,1691575968
366,macapa,0.0389,-51.0664,25.99,100,75,2.57,BR,1691575968
367,puerto baquerizo moreno,-0.9,-89.6,22.88,80,98,5.09,EC,1691575746
368,sitka,57.0531,-135.33,14.94,88,100,2.06,US,1691575948
369,cascais,38.6979,-9.4215,25.7,72,75,8.94,PT,1691575969
370,sanctuary point,-35.1114,150.629,15.74,60,61,2.61,AU,1691575969
371,punta del este,-34.9667,-54.95,12.15,94,0,2.24,UY,1691575969
372,buulobarde,3.8538,45.5674,33.18,37,40,11.21,SO,1691575969
373,thanh hoa,19.8,105.7667,30.99,69,75,3.8,VN,1691575969
374,mandalgovi,45.7625,106.2708,28.72,24,100,7.54,MN,1691575969
375,howard springs,-12.497,131.047,26.95,48,13,1.66,AU,1691575970
376,lorengau,-2.0226,147.2712,27.61,76,48,6.87,PG,1691575970
377,manaus,-3.1019,-60.025,27.27,74,0,2.06,BR,1691575970
378,el nido,11.1858,119.3956,28.01,82,65,5.92,PH,1691575970
379,zouerate,22.7187,-12.4521,32.04,30,3,5.92,MR,1691575970
380,ipilan,8.8431,117.9033,29.09,73,75,2.44,PH,1691575970
381,veinticinco de mayo,-35.4323,-60.1727,3.32,96,55,0.89,AR,1691575970
382,kavaratti,10.5669,72.642,27.88,77,100,7.89,IN,1691575971
383,guerrero negro,27.9769,-114.0611,21.44,88,1,4.49,MX,1691575971
384,hovd,48.0056,91.6419,25.22,30,76,3.29,MN,1691575971
385,zheleznodorozhnyy,55.7503,38.0042,23.97,83,95,2.49,RU,1691575971
386,inhambane,-23.865,35.3833,22.93,65,58,7.19,MZ,1691575971
387,xining,36.6167,101.7667,22.09,72,21,6.16,CN,1691575971
388,kerikeri,-35.2268,173.9474,4.95,88,59,1.74,NZ,1691575845
389,bathsheba,13.2167,-59.5167,28.34,83,75,14.4,BB,1691575971
390,allonnes,47.9674,0.1581,20.02,73,100,1.03,FR,1691575972
391,khorixas,-20.3667,14.9667,28.44,18,39,6.4,NA,1691575972
392,maqat,47.65,53.3167,35.95,18,0,6.52,KZ,1691575972
393,cooma,-36.2333,149.1333,6.14,79,55,3.89,AU,1691575972
394,jayapura,-2.5333,140.7,27.66,84,41,2.03,ID,1691575972
395,mil'kovo,55.6078,37.7956,23.95,71,93,3.32,RU,1691575972
396,ulanhot,46.0833,122.0833,21.53,78,63,2.84,CN,1691575972
397,saint-yrieix-sur-charente,45.6833,0.1167,26.31,21,0,1.54,FR,1691575973
398,gus'-khrustal'nyy,55.6111,40.6519,26.43,54,81,5.26,RU,1691575973
399,berehove,48.2056,22.6442,22.52,42,100,2.13,UA,1691575973
400,esil,51.9556,66.4042,18.77,72,100,6.19,KZ,1691575973
401,port saint john's,-31.6229,29.5448,16.73,83,100,1.02,ZA,1691575973
402,palmer,42.1584,-72.3287,20.35,79,75,2.06,US,1691575752
403,churachandpur,24.3333,93.6667,22.24,96,100,1.07,IN,1691575769
404,lodwar,3.1191,35.5973,32.53,33,59,5.11,KE,1691575939
405,kodinar,20.7903,70.7031,28.51,75,100,7.88,IN,1691575973
406,teluknaga,-6.0989,106.6381,32.1,70,20,7.72,ID,1691575974
407,mar del plata,-38.0023,-57.5575,8.94,92,30,0.89,AR,1691575974
408,prainha,-1.8,-53.48,23.03,90,10,1.33,BR,1691575974
409,zemio,5.0314,25.1361,28.86,61,93,1.3,CF,1691575974
410,lensk,60.7253,114.9278,28.86,43,18,3.07,RU,1691575974
411,red hill,33.9996,-79.2581,24.95,75,85,0.5,US,1691575974
412,laojunmiao,39.8333,97.7333,24.58,37,99,1.75,CN,1691575974
413,bamboo flat,11.7,92.7167,31.05,70,75,5.66,IN,1691575975
414,keelung,25.1283,121.7419,33.94,79,32,1.6,TW,1691575975
415,callao,-12.0667,-77.15,20.4,77,100,2.57,PE,1691575975
416,luderitz,-26.6481,15.1594,26.44,35,85,2.47,NA,1691575975
417,international falls,48.6011,-93.411,10.1,93,0,0.0,US,1691575975
418,mirnyy,62.5353,113.9611,27.91,34,35,3.13,RU,1691575975
419,concepcion,-36.827,-73.0498,10.89,100,100,7.2,CL,1691575975
420,la libertad,-2.2333,-80.9,22.2,85,93,3.16,EC,1691575785
421,saint-pierre,-21.3393,55.4781,24.82,69,0,10.29,RE,1691575976
422,dzhambeyty,50.2536,52.595,30.99,26,0,6.37,KZ,1691575976
423,mili,6.0815,171.735,28.17,73,100,1.98,MH,1691575976
424,kitimat,54.0524,-128.6534,16.21,62,100,1.79,CA,1691575976
425,kourou,5.1552,-52.6478,23.03,91,65,2.6,GF,1691575976
426,zalari,53.5584,102.5065,17.0,96,100,2.37,RU,1691575976
427,chimore,-16.9833,-65.1333,21.46,73,48,0.68,BO,1691575977
428,noshiro,40.2039,140.0242,29.24,77,87,1.37,JP,1691575977
429,khandyga,62.6667,135.6,19.18,53,8,1.17,RU,1691575969
430,ghat,24.9647,10.1728,34.82,17,1,4.62,LY,1691575977
431,uyar,55.81,94.3153,26.52,33,55,2.86,RU,1691575977
432,susuman,62.7833,148.1667,7.83,86,100,1.24,RU,1691575961
433,francisco i. madero,29.7059,-107.8043,18.28,63,99,1.06,MX,1691575978
434,turpan,42.9333,89.1667,42.26,14,0,2.04,CN,1691575979
435,tamanrasset,22.785,5.5228,33.95,18,20,1.54,DZ,1691575979
436,baglung,28.2719,83.5898,23.71,96,100,0.57,NP,1691575979
437,nahiyat ash shinafiyah,31.5874,44.6602,46.49,10,0,4.68,IQ,1691575979
438,vinh,18.6667,105.6667,31.94,59,65,6.52,VN,1691575979
439,ciutadella,40.0011,3.8414,28.45,58,0,1.81,ES,1691575979
440,lucapa,-8.4192,20.7447,32.38,18,0,2.45,AO,1691575979
441,acajutla,13.5928,-89.8275,26.24,83,55,2.42,SV,1691575980
442,caiaponia,-16.9567,-51.8103,19.0,41,0,1.99,BR,1691575980
443,madinat ash shamal,26.1293,51.2009,38.12,41,0,3.21,QA,1691575980
444,ola,59.5833,151.2833,13.97,75,50,0.42,RU,1691575980
445,las palmas,28.4204,-14.0131,23.44,73,20,7.72,ES,1691575980
446,brokopondo,4.75,-55.1667,24.89,85,59,4.15,SR,1691575980
447,kapa'a,22.0752,-159.319,27.99,81,100,9.26,US,1691575980
448,el calafate,-50.3408,-72.2768,1.97,88,100,1.06,AR,1691575981
449,tubmanburg,6.8708,-10.8172,24.73,91,100,1.74,LR,1691575981
450,joao pinheiro,-17.7425,-46.1725,16.93,53,0,2.94,BR,1691575722
451,trumann,35.6737,-90.5073,22.06,91,64,2.96,US,1691575981
452,revda,56.801,59.9303,26.02,39,22,3.39,RU,1691575981
453,mizdah,31.4451,12.9801,29.93,15,0,2.39,LY,1691575981
454,woodland park,40.8898,-74.1949,20.97,77,0,4.12,US,1691575982
455,paraty,-23.2178,-44.7131,19.44,97,100,2.54,BR,1691575982
456,huarmey,-10.0681,-78.1522,18.46,87,66,2.75,PE,1691575982
457,kokpekty,48.75,82.4,25.21,50,90,1.32,KZ,1691575982
458,makurazaki,31.2667,130.3167,26.73,92,100,16.69,JP,1691575982
459,soritor,-6.1392,-77.1039,19.18,90,99,0.91,PE,1691575983
460,kosciusko,33.0576,-89.5876,21.79,97,61,1.95,US,1691575983
461,la passe,45.5549,-0.8967,26.13,29,0,2.95,FR,1691575968
462,yeppoon,-23.1333,150.7333,17.88,72,0,7.02,AU,1691575983
463,miyako,39.6367,141.9525,26.17,90,79,5.5,JP,1691575983
464,presidente epitacio,-21.7633,-52.1156,16.27,85,8,3.07,BR,1691575983
465,kineshma,57.4391,42.1289,27.08,44,0,5.0,RU,1691575983
466,boyolangu,-8.1181,111.8935,24.03,79,63,4.01,ID,1691575984
467,rurrenabaque,-14.4413,-67.5278,20.8,87,2,0.91,BO,1691575984
468,salalah,17.0151,54.0924,28.05,83,100,5.66,OM,1691575984
469,sillamae,59.3997,27.7547,20.46,46,82,3.69,EE,1691575984
470,ulaangom,49.9811,92.0667,21.99,52,100,2.54,MN,1691575984
471,kolonia town,6.964,158.206,27.49,78,100,3.85,FM,1691575984
472,necochea,-38.5473,-58.7368,4.85,92,14,4.73,AR,1691575984
473,vadso,70.0744,29.7487,26.49,61,0,3.6,NO,1691575977
474,luanco,43.6152,-5.7934,26.71,69,1,2.72,ES,1691575985
475,novodvinsk,64.4165,40.8122,25.6,40,5,3.47,RU,1691575985
476,guiuan,11.0333,125.7247,29.32,74,25,2.98,PH,1691575985
477,haripur,34.0,72.9341,35.97,39,0,1.45,PK,1691575985
478,guanica,17.9716,-66.908,27.25,63,62,4.31,PR,1691575789
479,puerto lempira,15.2667,-83.7667,26.36,88,4,2.19,HN,1691575985
480,taoudenni,22.6783,-3.9836,42.48,9,0,3.96,ML,1691575986
481,semur-en-auxois,47.4833,4.3333,22.02,53,78,3.96,FR,1691575986
482,bonthe,7.5264,-12.505,26.98,78,72,3.18,SL,1691575986
483,lupiro,-8.3833,36.6667,28.92,42,54,0.75,TZ,1691575986
484,maya,11.2743,124.0579,28.32,81,9,6.79,PH,1691575986
485,sorong,-0.8833,131.25,26.33,79,74,7.07,ID,1691575980
486,sturry,51.3013,1.1216,21.21,63,82,0.45,GB,1691575987
487,healesville,-37.65,145.5167,15.38,69,4,2.68,AU,1691575987
488,arraial do cabo,-22.9661,-42.0278,20.92,78,75,4.63,BR,1691575756
489,elk city,35.412,-99.4043,23.12,88,20,3.6,US,1691575987
490,loch garman,52.3342,-6.4575,20.68,98,99,1.79,IE,1691575690
491,castillos,-34.1667,-53.8333,11.96,83,100,4.41,UY,1691575987
492,flying fish cove,-10.4217,105.6791,25.82,78,75,6.69,CX,1691575972
493,hilo,19.7297,-155.09,24.85,76,75,2.57,US,1691575965
494,zaragoza,41.6561,-0.8773,29.69,57,0,3.09,ES,1691575988
495,ubon ratchathani,15.1667,105.1667,30.27,68,94,2.48,TH,1691575988
496,mawu,29.5923,107.3139,32.35,70,36,0.86,CN,1691575988
497,antsiranana,-12.2787,49.2917,27.57,55,16,4.75,MG,1691575988
498,saint-marcel,49.1,1.45,23.08,72,100,2.06,FR,1691575988
499,sampit,-2.5333,112.95,27.17,71,98,2.65,ID,1691575988
500,usinsk,65.9939,57.5281,20.69,49,97,3.51,RU,1691575918
501,polyarnyy,69.1989,33.4478,23.19,62,0,3.03,RU,1691575968
502,sretensk,52.2453,117.7093,28.27,27,72,3.88,RU,1691575989
503,pangody,65.85,74.4859,13.67,56,100,9.13,RU,1691575989
504,meizhou,24.2977,116.1072,33.16,61,93,0.54,CN,1691575989
505,sarmiento,-45.5882,-69.07,8.46,73,100,3.36,AR,1691575989
506,kalix,65.853,23.1565,17.87,68,61,2.44,SE,1691575989
507,sabang,5.8933,95.3214,28.19,77,80,6.99,ID,1691575989
508,shakawe,-18.3667,21.85,27.03,20,6,4.68,BW,1691575990
509,parkes,-33.1333,148.1833,9.87,63,94,2.91,AU,1691575990
510,pacific grove,36.6177,-121.9166,16.12,92,100,0.45,US,1691575990
511,ploudalmezeau,48.5333,-4.65,20.21,83,75,1.54,FR,1691575990
512,praia da vitoria,38.7333,-27.0667,25.14,78,20,10.72,PT,1691575990
513,portland,45.5234,-122.6762,19.14,77,40,0.0,US,1691575915
514,springbok,-29.6643,17.8865,22.32,21,0,4.12,ZA,1691575990
515,fort-shevchenko,44.5086,50.263,30.5,52,18,5.04,KZ,1691575990
516,voskresenskoye,56.8381,45.4317,26.27,44,0,3.03,RU,1691575991
517,belyy yar,53.6039,91.3903,27.94,32,0,3.0,RU,1691575991
518,brookings,44.3114,-96.7984,16.0,98,0,2.06,US,1691575924
519,chandler,33.3062,-111.8412,32.82,44,0,5.66,US,1691575929
520,pucon,-39.2822,-71.9543,9.13,73,100,1.65,CL,1691575991
521,rocha,-34.4833,-54.3333,8.56,92,100,1.89,UY,1691575991
522,soio,-6.1349,12.3689,25.22,67,46,3.03,AO,1691575991
523,port douglas,-16.4833,145.4667,20.38,84,99,6.37,AU,1691575992
524,kajaani,64.2273,27.7285,18.03,72,20,0.51,FI,1691575992
525,gizo,-8.103,156.8419,26.45,80,95,10.21,SB,1691575992
526,simanggang,1.2472,111.4528,25.86,89,91,1.24,MY,1691575992
527,gamla uppsala,59.8969,17.6361,15.92,63,40,8.75,SE,1691575992
528,dubbo,-32.25,148.6167,11.07,66,68,0.0,AU,1691575992
529,carloforte,39.145,8.3058,23.4,63,0,6.42,IT,1691575992
530,santa quiteria,-4.3319,-40.1567,24.3,73,59,2.5,BR,1691575993
531,nortelandia,-14.4547,-56.8028,22.4,48,0,1.44,BR,1691575993
532,zaozersk,69.4005,32.4476,24.81,59,0,2.88,RU,1691575993
533,ilhabela,-23.7781,-45.3581,19.32,89,100,5.91,BR,1691575993
534,rovnoye,50.7765,46.0509,28.9,40,57,3.45,RU,1691575993
535,la'ie,21.6477,-157.9253,27.98,77,46,4.02,US,1691575993
536,freetown,8.484,-13.2299,25.86,84,100,2.13,SL,1691575993
537,smithers,54.7804,-127.1743,13.18,100,100,1.03,CA,1691575976
538,sola,-13.8833,167.55,24.0,85,100,9.99,VU,1691575994
539,uvinza,-5.1036,30.3911,31.03,23,6,2.67,TZ,1691575994
540,gwanda,-20.9333,29.0,20.96,23,2,7.11,ZW,1691575994
